amenities,amenity_count,amenity_names,bathrooms,bedrooms,category,currency,description,details_path,has_coordinates,id,images,images_count,is_premium,is_price_outlier,is_size_outlier,is_verified,latitude,listed_date,listing_id,location_depth,location_full_name,location_id,location_path_name,location_slug,location_type,longitude,price,price_per_sqft,property_type,record_type,scraped_at_utc,share_url,size_sqm,size_sqm_reported,source_country_code,source_provider,title
"[""BW"", ""CP"", ""SE"", ""LB"", ""WC"", ""BA""]",6,"[""Built in Wardrobes"", ""Covered Parking"", ""Security"", ""Lobby in Building"", ""Walk-in Closet"", ""Balcony""]",2,3,buy,EGP,"دلوقتي تقدر تمتلك Sky Villa في موقع مميز جدا (حوض 10) بداخل الحزام الاخضر 
         (خصمك نص مقدمك رجع تاني لفترة محدودة علي ال 10 سنين فقط)
.
مساحة الكلية : 160م
الدور الأول : 129م
الدور الثاني  : 31م
الرووف : 93م
.
 التقيسمه :
2 غرفة نوم 
2 حمام 
ريسبشن كبير ومطبخ وتراس 
و رووف (غرفة)
.
.
انظمة السداد:
(1) نظام السداد 10% مقدم على 10 سنين اقساط متساوية (خصمك نص مقدمك) 
.
.
(2) نظام سداد 12.5% مقدم على 11 سنة اقساط متساوية
.
.
(3) نظام سداد 15% مقدم على 12 سنة اقساط متساوية
.
.
(4) نظام سداد 20% مقدم على 13 سنة اقساط متساوية
.
.
لوكيشن الكمبوند مميز جدا في حوض ١٠
٥ دقايق من وصلة دهشور
دقيقتين من الدائري الاوسطي
.
.
خدمات المشروع :
مسجد كبير بمأذنة
حمام سباحة كبير
كيدز اريا وكلوب هاوس
ستريب مول وجيم مفتوح
تراك للعجل والجري
.
الاستلام 3.5 سنوات 
وديعة الصيانة 7%
جميع اوراق الكمبوند خلصانه (قرار وزاري/ تراخيص مباني)",/en/plp/buy/villa-for-sale-giza-6-october-city-green-belt-hood-10-side-st-8653744.html,True,8653744,"[""https://static.shared.propertyfinder.eg/media/images/listing/RF71RNHX8J914WJGYMCWYMPWZ4/53333047-c552-4885-b92f-2b9496441673/668x452.jpg""]",11,False,False,False,False,30.005945205688477,2026-02-04T15:48:27Z,RF71RNHX8J914WJGYMCWYMPWZ4,4,"Hood 10 Side St., Green Belt, 6 October City, Giza",21111,"Giza, 6 October City, Green Belt",6-october-city-green-belt-hood-10-side-st,STREET,30.89537239074707,5500000,34375.0,Villa,property,2026-02-04T15:48:27Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-giza-6-october-city-green-belt-hood-10-side-st-8653744.html,160,160,EG,propertyfinder,امتلك سكاي فيلا 160م بسعر خيالي وانظمة سداد مرنه
"[""PG"", ""CP"", ""SP"", ""ST"", ""VW"", ""SS"", ""SE"", ""SY"", ""WC"", ""BL"", ""LB"", ""CO""]",12,"[""Private Garden"", ""Covered Parking"", ""Shared Pool"", ""Study"", ""View of Water"", ""Shared Spa"", ""Security"", ""Shared Gym"", ""Walk-in Closet"", ""View of Landmark"", ""Lobby in Building"", ""Children's Pool""]",2,3,buy,EGP,"A luxury resort with a wide sea-front view and full hotel services.

Located in Soma Bay, Red Sea, on the Safaga Road in Hurghada.

Golf View Standalone Chalet with Near Delivery

BUA: 138 sqm

• 3 Bedrooms

• 2 Bathrooms

Living Room

Private Garden 204 SQM

Land area 370 sqm


We are pleased to assist you with all inquiries:
 [REDACTED_PHONE]",/en/plp/buy/villa-for-sale-red-sea-hurghada-safaga-soma-bay-blanca-gardens-2PY0V02JA6S.html,True,52970527,"[""https://static.shared.propertyfinder.eg/media/images/listing/FGMTYK70GXEZDMK4Y7WGEQTBNC/5bf80f68-47e4-4ff6-a4ac-aed278684b66/668x452.jpg""]",11,False,False,False,False,26.85942840576172,2026-02-19T11:48:15Z,FGMTYK70GXEZDMK4Y7WGEQTBNC,5,"Blanca Gardens, Soma Bay, Safaga, Hurghada, Red Sea",41905,"Red Sea, Hurghada, Safaga, Soma Bay",hurghada-safaga-soma-bay-blanca-gardens,STREET,33.97724533081055,29900000,216666.66666666666,Villa,property,2026-02-19T11:48:15Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-red-sea-hurghada-safaga-soma-bay-blanca-gardens-2PY0V02JA6S.html,138,138,EG,propertyfinder,Golf View Finishing & Facilities Prime Location
"[""CP"", ""PG"", ""SP"", ""VW"", ""SE"", ""ST"", ""SS"", ""SY"", ""WC"", ""BL"", ""LB"", ""CO""]",12,"[""Covered Parking"", ""Private Garden"", ""Shared Pool"", ""View of Water"", ""Security"", ""Study"", ""Shared Spa"", ""Shared Gym"", ""Walk-in Closet"", ""View of Landmark"", ""Lobby in Building"", ""Children's Pool""]",2,3,buy,EGP,"A luxury resort with a wide sea-front view and full hotel services.

Located in Soma Bay, Red Sea, on the Safaga Road in Hurghada.

Golf View Standalone Chalet with Near Delivery

BUA: 138 sqm

• 3 Bedrooms

• 2 Bathrooms

Living Room

Private Garden 204 SQM

Land area 370 sqm


We are pleased to assist you with all inquiries:
 [REDACTED_PHONE]",/en/plp/buy/villa-for-sale-red-sea-hurghada-safaga-soma-bay-blanca-gardens-2PXr64o49p2.html,True,52968625,"[""https://static.shared.propertyfinder.eg/media/images/listing/ZAAFYQ3D8GPE6DJK169M6ERBC4/78abee9a-66c6-4e9e-82eb-7f41308d8227/668x452.jpg""]",11,False,False,False,False,26.85942840576172,2026-02-19T09:36:50Z,ZAAFYQ3D8GPE6DJK169M6ERBC4,5,"Blanca Gardens, Soma Bay, Safaga, Hurghada, Red Sea",41905,"Red Sea, Hurghada, Safaga, Soma Bay",hurghada-safaga-soma-bay-blanca-gardens,STREET,33.97724533081055,29900000,216666.66666666666,Villa,property,2026-02-19T09:36:50Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-red-sea-hurghada-safaga-soma-bay-blanca-gardens-2PXr64o49p2.html,138,138,EG,propertyfinder,Golf View Finishing & Facilities Prime Location
"[""BA"", ""CP"", ""BW"", ""AC"", ""BK"", ""MR"", ""PP"", ""SP"", ""ST"", ""PG"", ""VW"", ""SE"", ""SS"", ""WC"", ""BL"", ""LB"", ""CO"", ""SY""]",18,"[""Balcony"", ""Covered Parking"", ""Built in Wardrobes"", ""Central A/C"", ""Kitchen Appliances"", ""Maids Room"", ""Private Pool"", ""Shared Pool"", ""Study"", ""Private Garden"", ""View of Water"", ""Security"", ""Shared Spa"", ""Walk-in Closet"", ""View of Landmark"", ""Lobby in Building"", ""Children's Pool"", ""Shared Gym""]",2,3,buy,EGP,"Townhouse finished on lagoon for sale in Caesar 

Area:
- Built up area: 170 Sqm

Layout:
- 3 rooms
- 2 bathrooms
                                                                                                                                                                                                                                                                                                                   
Project:
- Located in North Coast - Ras Al Hikma                                                                                                                               
                                                                                                                                                        
- Project details: includes 24/7 security, parking, and shared amenities.",/en/plp/buy/villa-for-sale-north-coast-qesm-marsa-matrouh-caesar-2PWTY2val0K.html,True,52717887,"[""https://static.shared.propertyfinder.eg/media/images/listing/QVMK3ST10D7WCTFHZFHRN3PNS8/78530e2a-42ae-480f-9f0c-1b610153dde9/668x452.jpg""]",10,False,False,False,False,31.08807373046875,2026-02-18T13:39:34Z,QVMK3ST10D7WCTFHZFHRN3PNS8,3,"Caesar, Qesm Marsa Matrouh, North Coast",37762,"North Coast, Qesm Marsa Matrouh",qesm-marsa-matrouh-caesar,COMPOUND,28.011507034301758,33000000,178378.37837837837,Villa,property,2026-02-18T13:39:34Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-qesm-marsa-matrouh-caesar-2PWTY2val0K.html,185,185,EG,propertyfinder,Townhouse finished on lagoon for sale in Caesar
"[""BA"", ""CO"", ""LB"", ""BL"", ""WC"", ""SY"", ""SS"", ""SE"", ""VW"", ""ST"", ""SP""]",11,"[""Balcony"", ""Children's Pool"", ""Lobby in Building"", ""View of Landmark"", ""Walk-in Closet"", ""Shared Gym"", ""Shared Spa"", ""Security"", ""View of Water"", ""Study"", ""Shared Pool""]",2,3,buy,EGP,"wn a premium apartment in V Levels Compound,
in one of the most prime locations in Sheikh Zayed!

 Installments remaining

Unit Details:
• Apartment 220 sqm
• Open terrace 100 sqm
• 3 bedrooms
• 3 bathrooms

 Location:
• Prime location in Sheikh Zayed
• Close to Cairo University
• Close to Dahshour Road & Mall of Arabia
• Close to Hyper One

Compound Amenities:
• Wide green areas
• Artificial lakes
• Jogging & cycling tracks
• Swimming pools",/en/plp/buy/villa-for-sale-giza-sheikh-zayed-city-6th-district-zayed-dunes-2PWSfLqg9Ls.html,True,52717456,"[""https://static.shared.propertyfinder.eg/media/images/listing/Z6V9QPV7B104FZGPNV4074BR8R/a75798b9-8c0c-42fa-8998-cc591797b35d/668x452.jpg""]",9,False,False,False,False,30.040565490722656,2026-02-18T13:27:16Z,Z6V9QPV7B104FZGPNV4074BR8R,4,"Zayed Dunes, 6th District, Sheikh Zayed City, Giza",28781,"Giza, Sheikh Zayed City, 6th District",sheikh-zayed-city-6th-district-zayed-dunes,COMPOUND,30.990543365478516,2400000,120000.0,Villa,property,2026-02-18T13:27:16Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-giza-sheikh-zayed-city-6th-district-zayed-dunes-2PWSfLqg9Ls.html,20,20,EG,propertyfinder,"Apartment for sale in Sheikh Zayed, 220 sq m,"
"[""BA"", ""CO"", ""LB"", ""BL"", ""WC"", ""SY"", ""SS"", ""SE"", ""VW"", ""ST"", ""SP""]",11,"[""Balcony"", ""Children's Pool"", ""Lobby in Building"", ""View of Landmark"", ""Walk-in Closet"", ""Shared Gym"", ""Shared Spa"", ""Security"", ""View of Water"", ""Study"", ""Shared Pool""]",2,3,buy,EGP,"own a townhouse in Lake West Compound, one of the most prestigious locations in Sheikh Zayed.

There are installment plans available.


Unit Details:
	•	Townhouse
	•	Land area: 181 m²
	•	Built-up area: 235 m²
	•	3 bedrooms, 3 bathrooms

Location:
	•	Located near many vital places:
	•	Near Mall of Arabia
	•	Near Juhayna Square
	•	Near Hunting Club
	•	Near Cairo University

Services:
	•	The compound offers numerous services, including:
	•	Spacious green areas
	•	Water features
	•	Swimming pools
	•	Children’s play area
	•	Barbecue and relaxation areas",/en/plp/buy/villa-for-sale-giza-6-october-city-green-belt-hood-1-st-2PWRAMdw0bg.html,True,52716666,"[""https://static.shared.propertyfinder.eg/media/images/listing/NAND95P5BB3M7HJBJR85PYHC2M/97ee5ff9-efe5-4cfb-8b48-962c6c279356/668x452.jpg""]",11,False,False,False,False,30.059566497802734,2026-02-18T13:06:16Z,NAND95P5BB3M7HJBJR85PYHC2M,4,"Hood 1 St., Green Belt, 6 October City, Giza",21103,"Giza, 6 October City, Green Belt",6-october-city-green-belt-hood-1-st,STREET,30.92774772644043,5700000,285000.0,Villa,property,2026-02-18T13:06:16Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-giza-6-october-city-green-belt-hood-1-st-2PWRAMdw0bg.html,20,20,EG,propertyfinder,"Villa for sale in Sheikh Zayed, 230m, installments"
"[""BA"", ""CO"", ""LB"", ""BL"", ""WC"", ""SY"", ""SS"", ""SE"", ""VW"", ""ST"", ""SP""]",11,"[""Balcony"", ""Children's Pool"", ""Lobby in Building"", ""View of Landmark"", ""Walk-in Closet"", ""Shared Gym"", ""Shared Spa"", ""Security"", ""View of Water"", ""Study"", ""Shared Pool""]",2,3,buy,EGP,"own a townhouse in Lake West Compound, one of the most prestigious locations in Sheikh Zayed.

There are installment plans available.


Unit Details:
	•	Townhouse
	•	Land area: 181 m²
	•	Built-up area: 235 m²
	•	3 bedrooms, 3 bathrooms

Location:
	•	Located near many vital places:
	•	Near Mall of Arabia
	•	Near Juhayna Square
	•	Near Hunting Club
	•	Near Cairo University

Services:
	•	The compound offers numerous services, including:
	•	Spacious green areas
	•	Water features
	•	Swimming pools
	•	Children’s play area
	•	Barbecue and relaxation areas",/en/plp/buy/villa-for-sale-giza-sheikh-zayed-city-sheikh-zayed-compounds-lake-west-2PWR5fQ3kfo.html,True,52716634,"[""https://static.shared.propertyfinder.eg/media/images/listing/78G4NZ2AKSB3G263B2YSD2PPB0/0aa08be6-953a-4167-876d-74e2909b5a1f/668x452.jpg""]",11,False,False,False,False,30.061763763427734,2026-02-18T13:05:12Z,78G4NZ2AKSB3G263B2YSD2PPB0,4,"Lake West, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",41095,"Giza, Sheikh Zayed City, Sheikh Zayed Compounds",sheikh-zayed-city-sheikh-zayed-compounds-lake-west,SUBDISTRICT,30.937755584716797,5700000,285000.0,Villa,property,2026-02-18T13:05:12Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-giza-sheikh-zayed-city-sheikh-zayed-compounds-lake-west-2PWR5fQ3kfo.html,20,20,EG,propertyfinder,"Villa for sale in Sheikh Zayed, 230m, installments"
"[""SE"", ""ST"", ""PG"", ""MR"", ""CP"", ""BW"", ""AC"", ""BA"", ""WC"", ""BL"", ""LB"", ""SS""]",12,"[""Security"", ""Study"", ""Private Garden"", ""Maids Room"", ""Covered Parking"", ""Built in Wardrobes"", ""Central A/C"", ""Balcony"", ""Walk-in Closet"", ""View of Landmark"", ""Lobby in Building"", ""Shared Spa""]",2,3,buy,EGP,"luxury finished Villa with Garden for Sale in Rayos Compound October
Ready to move - Prime location open view


Ground & First Floor Duplex
Built-up Area: 220 sqm
Garden: 50 sqm

Layout:
Ground Floor: 3-piece reception – Kitchen – Bathroom
First Floor: 3 Bedrooms (including 1 Master) – 2 Bathrooms

Ultra Super Lux Finishing

Asking Price: EGP 12,500,000
Including kitchen cabinets & air conditioners
--------------------------------

-About Emtdad is a leading company specializing in general contracting, construction, and real estate investment, with extended expertise that covers the full real estate lifecycle — from development and execution to sales, resale, and finishing.

With years of hands-on experience in the Egyptian real estate market, EMTDAD has built a solid reputation for delivering high-quality results, serving prominent real estate developers and trusted partners across multiple sectors

Our strength lies in our deep technical background. We don’t approach real estate as marketers only — we approach it as developers, builders, and long-term partners who understand projects from the ground up.",/en/plp/buy/villa-for-sale-giza-6-october-city-6-october-compounds-rayos-2PWMSJogE9g.html,True,52714139,"[""https://static.shared.propertyfinder.eg/media/images/listing/6QNP4A4R4K21MH5E91MAH3AMC0/a5254600-2dff-42fb-8c71-82c2df3e8d07/668x452.jpg""]",14,False,False,False,False,29.985698699951172,2026-02-18T12:01:00Z,6QNP4A4R4K21MH5E91MAH3AMC0,4,"Rayos, 6 October Compounds, 6 October City, Giza",41544,"Giza, 6 October City, 6 October Compounds",6-october-city-6-october-compounds-rayos,SUBDISTRICT,31.077295303344727,12500000,56818.181818181816,Villa,property,2026-02-18T12:01:00Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-giza-6-october-city-6-october-compounds-rayos-2PWMSJogE9g.html,220,220,EG,propertyfinder,luxury finished Villa with Garden-Ready to move
"[""BA"", ""BW"", ""AC"", ""CP"", ""BK"", ""MR"", ""PG"", ""PP"", ""SP"", ""ST"", ""SE"", ""SS"", ""VW"", ""SY"", ""WC"", ""BL"", ""LB"", ""CO""]",18,"[""Balcony"", ""Built in Wardrobes"", ""Central A/C"", ""Covered Parking"", ""Kitchen Appliances"", ""Maids Room"", ""Private Garden"", ""Private Pool"", ""Shared Pool"", ""Study"", ""Security"", ""Shared Spa"", ""View of Water"", ""Shared Gym"", ""Walk-in Closet"", ""View of Landmark"", ""Lobby in Building"", ""Children's Pool""]",2,3,buy,EGP,"standalone in badia type M 
Ground floor have 
maid room + guest toilet 
Kitchen 
Guest toliet
Dinner and recption 
First floor
3 master bedrooms 
Palm Hills 
Badya 
Stand alone 
Type M 
Bua : 180 sqm
Land :  255 sqm









The project provides all means of security, including highly-trained security guards working 24/7.
The compound offers sports clubs with a range of well-equipped courts.
Walking, jogging, and
The compound offers sports clubs with a range of well-equipped courts.
Walking, jogging, and cycling trails are safely placed away from traffic.
The buildings are designed based on modern green architecture styles.
The entire compound is equipped with smart home technologies, which allows you to control the electronic gates and other home devices remotely.

We have other options in Sheikh Zayed - October - North Coast - Sokhna - Fifth Settlement

For more information, please call[REDACTED_PHONE]

About Project:-

The units come in various modern designs and sizes, including apartments, duplexes, villas, and Townhouses, catering to diverse customer preferences. They often feature stunning views of lush green landscapes or artificial lakes, enhancing the quality of life for residents.

Key features include 24/7 security with advanced surveillance systems and gated entry points, ensuring a safe and secure environment. Compounds also offer a variety of facilities, such as fitness clubs, swimming pools, sports courts, and dedicated play areas for children, creating a comprehensive living experience for all family members.
Modern infrastructure is a hallmark of these compounds, including efficient water, electricity, and drainage systems, along with organized parking areas and pathways for pedestrians and cyclists. Additionally, professional property management and maintenance services are provided, ensuring the units remain in top condition.

With a focus on luxury, convenience, and sustainability, residential units in compounds offer a long-t
price:12,500 millions",/en/plp/buy/villa-for-sale-giza-6-october-city-6-october-compounds-badya-palm-hills-2PWLpZX9d7A.html,True,52713800,"[""https://static.shared.propertyfinder.eg/media/images/listing/WZK1TFFFQBC8SZY3S58KAE8WM4/bbcbe6b1-4801-4f12-8d1c-447b8368c5e2/668x452.jpg""]",16,False,False,False,False,29.909303665161133,2026-02-18T11:51:37Z,WZK1TFFFQBC8SZY3S58KAE8WM4,4,"Badya Palm Hills, 6 October Compounds, 6 October City, Giza",40761,"Giza, 6 October City, 6 October Compounds",6-october-city-6-october-compounds-badya-palm-hills,SUBDISTRICT,30.67119598388672,12500000,69444.44444444444,Villa,property,2026-02-18T11:51:37Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-giza-6-october-city-6-october-compounds-badya-palm-hills-2PWLpZX9d7A.html,180,180,EG,propertyfinder,villa for sale badya palm hills prime location
"[""BA"", ""BW"", ""AC"", ""CP"", ""BK"", ""PG"", ""MR"", ""SP"", ""PP"", ""ST"", ""VW"", ""SE"", ""SS"", ""WC"", ""SY"", ""BL"", ""LB"", ""CO""]",18,"[""Balcony"", ""Built in Wardrobes"", ""Central A/C"", ""Covered Parking"", ""Kitchen Appliances"", ""Private Garden"", ""Maids Room"", ""Shared Pool"", ""Private Pool"", ""Study"", ""View of Water"", ""Security"", ""Shared Spa"", ""Walk-in Closet"", ""Shared Gym"", ""View of Landmark"", ""Lobby in Building"", ""Children's Pool""]",2,3,buy,EGP,"standalone in badia type M 
Ground floor have 
maid room + guest toilet 
Kitchen 
Guest toliet
Dinner and recption 
First floor
3 master bedrooms 
Palm Hills 
Badya 
Stand alone 
Type M 
Bua : 180 sqm
Land :  255 sqm
12,500 millions








The project provides all means of security, including highly-trained security guards working 24/7.
The compound offers sports clubs with a range of well-equipped courts.
Walking, jogging, and
The compound offers sports clubs with a range of well-equipped courts.
Walking, jogging, and cycling trails are safely placed away from traffic.
The buildings are designed based on modern green architecture styles.
The entire compound is equipped with smart home technologies, which allows you to control the electronic gates and other home devices remotely.

We have other options in Sheikh Zayed - October - North Coast - Sokhna - Fifth Settlement

For more information, please call[REDACTED_PHONE]

About Project:-

The units come in various modern designs and sizes, including apartments, duplexes, villas, and Townhouses, catering to diverse customer preferences. They often feature stunning views of lush green landscapes or artificial lakes, enhancing the quality of life for residents.

Key features include 24/7 security with advanced surveillance systems and gated entry points, ensuring a safe and secure environment. Compounds also offer a variety of facilities, such as fitness clubs, swimming pools, sports courts, and dedicated play areas for children, creating a comprehensive living experience for all family members.
Modern infrastructure is a hallmark of these compounds, including efficient water, electricity, and drainage systems, along with organized parking areas and pathways for pedestrians and cyclists. Additionally, professional property management and maintenance services are provided, ensuring the units remain in top condition.

With a focus on luxury, convenience, and sustainability, residential units in compounds offer a long-term inv",/en/plp/buy/villa-for-sale-giza-6-october-city-6-october-compounds-badya-palm-hills-2PWLl5BBnoe.html,True,52713777,"[""https://static.shared.propertyfinder.eg/media/images/listing/BA2J2RBBFGG5JF3HNNHMZA93PW/1f802e02-75d3-4c7c-a9cc-4367bfe4ec25/668x452.jpg""]",14,False,False,False,False,29.909303665161133,2026-02-18T11:50:33Z,BA2J2RBBFGG5JF3HNNHMZA93PW,4,"Badya Palm Hills, 6 October Compounds, 6 October City, Giza",40761,"Giza, 6 October City, 6 October Compounds",6-october-city-6-october-compounds-badya-palm-hills,SUBDISTRICT,30.67119598388672,12500000,67567.56756756757,Villa,property,2026-02-18T11:50:33Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-giza-6-october-city-6-october-compounds-badya-palm-hills-2PWLl5BBnoe.html,185,185,EG,propertyfinder,Villa for sale badya palm hills prime location
"[""BA"", ""PG"", ""SP"", ""SS"", ""SE"", ""CP"", ""BW"", ""VW"", ""BL"", ""SY"", ""CO""]",11,"[""Balcony"", ""Private Garden"", ""Shared Pool"", ""Shared Spa"", ""Security"", ""Covered Parking"", ""Built in Wardrobes"", ""View of Water"", ""View of Landmark"", ""Shared Gym"", ""Children's Pool""]",2,3,buy,EGP,"Amazing Villa for sale Sea View  in New Venecia (Ain Sokhna) with Best Price!!

Villa Details :
• Location: New Venecia / Ain Sokhna
• Built up area: 125 SQM
• Garden area: 190 SQM
• Number of bedrooms : 3
• Number of bathrooms : 2
• Ground Floor + First Floor
• Prime location 
• Fully finished 
• Ready to move
• Price : 3.200.000 EGP 
• In Cash

New Venice Resort located next to La vista 5 resort with a long shore over the Suez Golf.

We offer Luxury homes and luxury apartments in prestigious compounds New Cairo, October and Sheikh Zayed, North Coast, Ain Sokhna and the Red Sea for buyers and sellers.
Thanks for dealing with Trends Real Estate.",/en/plp/buy/villa-for-sale-suez-al-ain-al-sokhna-new-venecia-2PWKo3YK9Ts.html,True,52713286,"[""https://static.shared.propertyfinder.eg/media/images/listing/KG0B46B1C4J1BQQ3W47JE2XPPC/004c0700-2c3e-4ffb-962c-07e21db0e289/668x452.jpg""]",10,False,False,False,False,29.21857452392578,2026-02-18T11:37:17Z,KG0B46B1C4J1BQQ3W47JE2XPPC,3,"New Venecia, Al Ain Al Sokhna, Suez",40415,"Suez, Al Ain Al Sokhna",al-ain-al-sokhna-new-venecia,COMPOUND,32.622093200683594,3200000,25600.0,Villa,property,2026-02-18T11:37:17Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-suez-al-ain-al-sokhna-new-venecia-2PWKo3YK9Ts.html,125,125,EG,propertyfinder,Villa for sale Ready Sea view  in New Venecia
"[""BA"", ""MR"", ""SE"", ""PG""]",4,"[""Balcony"", ""Maids Room"", ""Security"", ""Private Garden""]",2,3,buy,EGP,"Mountain View Icity
Stand-alone Villa

Land: 420
Bua:180

3 bedrooms (including 1 master bedroom)
2 bathrooms 
2 terraces 
Storage

Prime Location 
Ready to move

Down payment: 16,952,000
total price: 18,521,750
Remaining: 1,569,750


About New Avenue:
                     
New Avenue is a real estate consultancy based in Egypt, aiming at providing comprehensive services for your real estate needs. If you are willing to make an investment or are interested in buying a residential or a commercial property, we are there for you to ensure transforming your plans into reality.
                           
Given our individual experiences in the top real estate companies in Egypt & abroad, we have reached the conclusion that trust is primary factor we should be offering you when it comes to buying, renting or submitting your property for sale or rent.

New Avenue is aiming to provide our customer with almost all the needs that you would need Residential or Commercial. New Avenue offers offices and Retails that are available in almost every district in Egypt like New Cairo, Heliopolis, Nasr City, 6th of October.",/en/plp/buy/villa-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-mountain-view-icity-2PWBINl7rQ8.html,True,52708736,"[""https://static.shared.propertyfinder.eg/media/images/listing/DNZ61CCD3Z49PDBKHMF55ZQ3P4/4e4b4fc5-d4cb-4c7a-99f1-800bf8257540/668x452.jpg""]",10,False,False,False,False,30.06942367553711,2026-02-18T09:24:15Z,DNZ61CCD3Z49PDBKHMF55ZQ3P4,5,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",20206,"Cairo, New Cairo City, The 5th Settlement, 5th Settlement Compounds",new-cairo-city-the-5th-settlement-5th-settlement-compounds-mountain-view-icity,COMPOUND,31.5997371673584,18521750,102898.61111111111,Villa,property,2026-02-18T09:24:15Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-mountain-view-icity-2PWBINl7rQ8.html,180,180,EG,propertyfinder,Delivered North Oriented Standalone Prime Location
"[""CP"", ""PG"", ""SP"", ""ST"", ""VW"", ""SE"", ""SS"", ""SY"", ""WC"", ""BL"", ""LB"", ""CO""]",12,"[""Covered Parking"", ""Private Garden"", ""Shared Pool"", ""Study"", ""View of Water"", ""Security"", ""Shared Spa"", ""Shared Gym"", ""Walk-in Closet"", ""View of Landmark"", ""Lobby in Building"", ""Children's Pool""]",2,3,buy,EGP,"A luxury resort with a wide sea-front view and full hotel services.

Located in Soma Bay, Red Sea, on the Safaga Road in Hurghada.

Golf View Standalone Chalet with Near Delivery

BUA: 138 sqm

• 3 Bedrooms

• 2 Bathrooms

Living Room

Private Garden 204 SQM

Land area 370 sqm


We are pleased to assist you with all inquiries:
 [REDACTED_PHONE]",/en/plp/buy/villa-for-sale-red-sea-hurghada-safaga-soma-bay-blanca-gardens-2PVaGh8nVzc.html,True,52707088,"[""https://static.shared.propertyfinder.eg/media/images/listing/Y1MERHCWDT46EH2WAV13H8MA2G/55ef1bc0-3e51-4a2a-8925-8636aa3fc30d/668x452.jpg""]",11,False,False,False,False,26.85942840576172,2026-02-18T00:45:59Z,Y1MERHCWDT46EH2WAV13H8MA2G,5,"Blanca Gardens, Soma Bay, Safaga, Hurghada, Red Sea",41905,"Red Sea, Hurghada, Safaga, Soma Bay",hurghada-safaga-soma-bay-blanca-gardens,STREET,33.97724533081055,29900000,216666.66666666666,Villa,property,2026-02-18T00:45:59Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-red-sea-hurghada-safaga-soma-bay-blanca-gardens-2PVaGh8nVzc.html,138,138,EG,propertyfinder,Golf View Finishing & Facilities Prime Location
